level2_id,source_id,article_id,url,title,text,strategy,has_text,enough_length,text_length
123_adaptive,d986d498cedd168b,123,https://www.nouvelobs.com/justice/20250723.OBS106140/eric-routier-est-tombe-fou-amoureux-de-la-femme-parfaite-une-camgirl-roumaine-qui-etait-en-fait-un-brouteur-ivoirien.html,"Eric, routier, est tombé fou amoureux de « la femme parfaite », une camgirl roumaine… qui était en fait un « brouteur » ivoirien","Sur un site de rencontres, Eric est tombé sous le charme d’une belle blonde... qui s’est avérée être un brouteur DADDY CLOCK - LE NOUVEL OBS

Lire plus tard Google Actualités Partager Masquer ce message Vous souhaitez partager cet article ? Facebook Bluesky E-mail Copier le lien Saisir ici votre nom Adresse email des ou du destinataire Votre message S’abonner pour lire

Eric (le prénom a été changé) n’est pas du genre à se faire rouler dans la farine. Il le clame fermement, assis sous sa pergola d’où il nous parle en visio. Cinquante ans, cheveux poivre et sel, ce routier pour une fois posé chez lui ce samedi matin revient sur sa rocambolesque mésaventure, à laquelle jamais il n’aurait pu croire si on la lui avait racontée. « Tout le monde peut se faire avoir : on cherche tous l’amour, une personne qui nous comprenne. Je suis moi-même quelqu’un qui fait attention à tout. » C’était en septembre dernier. Le quinquagénaire vient de se séparer, difficilement, de sa conjointe. Il sort d’une grosse période de tensions. « J’avais des idées noires, , explique-t-il. Je voulais rencontrer quelqu’un très vite car je ne peux pas être tout seul. » Eric va donc sur des sites de rencontre, comme n’importe qui pourrait le faire. « J’ai fait l’erreur de me dévoiler trop vite, concède-t-il simplement. Quand il y a une douleur, “ils” s’en servent. »

Publicité

Sur le papier, « elle » cochait pourtant toutes les cases. Quarante-trois ans, blonde, belle, un délicieux accent roumain. « Elle était très compréhensive et à l’écoute. C’était la femme parfaite, avec juste ce qu’il faut d’imperfections. Elle avait la faculté d’avoir les mots qui touchent et font qu’on commence à avoir des sentiments. » Cette jolie femme de l’Est a la particularité de « faire de la cam » : c’est une « camgirl », comme dit le ja…",adaptive,True,True,1815
123_confidence_weighted,d986d498cedd168b,123,https://www.nouvelobs.com/justice/20250723.OBS106140/eric-routier-est-tombe-fou-amoureux-de-la-femme-parfaite-une-camgirl-roumaine-qui-etait-en-fait-un-brouteur-ivoirien.html,"Eric, routier, est tombé fou amoureux de « la femme parfaite », une camgirl roumaine… qui était en fait un « brouteur » ivoirien","Sur un site de rencontres, Eric est tombé sous le charme d’une belle blonde... qui s’est avérée être un brouteur DADDY CLOCK - LE NOUVEL OBS

Lire plus tard Google Actualités Partager Masquer ce message Vous souhaitez partager cet article ? Facebook Bluesky E-mail Copier le lien Saisir ici votre nom Adresse email des ou du destinataire Votre message S’abonner pour lire

Eric (le prénom a été changé) n’est pas du genre à se faire rouler dans la farine. Il le clame fermement, assis sous sa pergola d’où il nous parle en visio. Cinquante ans, cheveux poivre et sel, ce routier pour une fois posé chez lui ce samedi matin revient sur sa rocambolesque mésaventure, à laquelle jamais il n’aurait pu croire si on la lui avait racontée. « Tout le monde peut se faire avoir : on cherche tous l’amour, une personne qui nous comprenne. Je suis moi-même quelqu’un qui fait attention à tout. » C’était en septembre dernier. Le quinquagénaire vient de se séparer, difficilement, de sa conjointe. Il sort d’une grosse période de tensions. « J’avais des idées noires, , explique-t-il. Je voulais rencontrer quelqu’un très vite car je ne peux pas être tout seul. » Eric va donc sur des sites de rencontre, comme n’importe qui pourrait le faire. « J’ai fait l’erreur de me dévoiler trop vite, concède-t-il simplement. Quand il y a une douleur, “ils” s’en servent. »

Publicité

Sur le papier, « elle » cochait pourtant toutes les cases. Quarante-trois ans, blonde, belle, un délicieux accent roumain. « Elle était très compréhensive et à l’écoute. C’était la femme parfaite, avec juste ce qu’il faut d’imperfections. Elle avait la faculté d’avoir les mots qui touchent et font qu’on commence à avoir des sentiments. » Cette jolie femme de l’Est a la particularité de « faire de la cam » : c’est une « camgirl », comme dit le ja…",confidence_weighted,True,True,1815
124_adaptive,11b758cdb3f94344,124,https://www.nouvelobs.com/histoire/20250723.OBS106139/il-y-a-80-ans-au-proces-du-marechal-petain-il-a-tres-peu-ete-question-du-sort-des-juifs.html,"Il y a 80 ans, au procès du maréchal Pétain, il a très peu été question du sort des juifs","Pendant trois semaines, dans la chaleur torride de l’été, Philippe Pétain comparaît devant la Haute Cour. Mutique et l’air ailleurs.",adaptive,True,False,132
124_confidence_weighted,11b758cdb3f94344,124,https://www.nouvelobs.com/histoire/20250723.OBS106139/il-y-a-80-ans-au-proces-du-marechal-petain-il-a-tres-peu-ete-question-du-sort-des-juifs.html,"Il y a 80 ans, au procès du maréchal Pétain, il a très peu été question du sort des juifs","Pendant trois semaines, dans la chaleur torride de l’été, Philippe Pétain comparaît devant la Haute Cour. Mutique et l’air ailleurs.",confidence_weighted,True,False,132
125_adaptive,b389db4ec28884a7,125,https://www.nouvelobs.com/ecologie/20250722.OBS106138/interpol-leve-la-notice-rouge-visant-le-militant-ecologiste-paul-watson.html,Interpol lève la notice rouge visant le militant écologiste Paul Watson,"Par Le Nouvel Obs avec AFP

Publié le 22 juillet 2025 à 22h07 , mis à jour le 23 juillet 2025 à 9h45 Lecture : 2 min.

Paul Watson lors d’une conférence à Tours, le 28 juin 2025. CHARLES BURY/SIPA

Lire plus tard Google Actualités Partager Masquer ce message Vous souhaitez partager cet article ? Facebook Bluesky E-mail Copier le lien Saisir ici votre nom Adresse email des ou du destinataire Votre message S’abonner

Interpol a levé ce mardi 22 juillet la notice rouge visant à l’arrestation, sur demande du Japon, du militant écologiste américano-canadien Paul Watson, figure de la défense des baleines, a indiqué à l’AFP Me William Julié, l’un de ses avocats.

A lire aussi

« Notice rouge annulée ! Les baleiniers japonais ont été dans mon dos depuis quatorze ans et ma première arrestation à Francfort (Allemagne), en mai 2012 », a salué Paul Watson sur le site internet de sa fondation en faveur des océans, qui porte son nom.

Publicité

« Ça a été une incroyable traque par une nation très puissante, utilisant des ressources illimitées, mais je suis finalement libéré de leur vendetta et de leur persécution incessante », s’est-il encore félicité.

Une arrestation qui serait « disproportionnée »

Un porte-parole d’Interpol, l’organisation internationale de police criminelle, a confirmé à l’AFP que la commission de contrôle des fichiers (CCF) avait « décidé d’effacer » cette notice rouge.

A lire aussi

« Ce n’est pas un jugement sur le fond du dossier, ou sur ces événements qui ont eu lieu en 2010, mais une décision basée sur les règles d’Interpol en matière de gestion des données », a expliqué ce porte-parole. « La décision de la CCF a été prise à la lumière de nouveaux faits, incluant le refus du Danemark d’extrader Paul Watson », a-t-il ajouté.

Selon des extraits de la décision auxquels l’AFP a eu accès, la commission a estimé qu’une arrestation de Paul Watson via cette notice rouge (d’abord suspendue en avril) serait « disproportionnée » au vu des faits reprochés.

Publicité

Pour la CCF, ce dossier a fait preuve d’un « engagement proactif et répété des autorités japonaises », qui « tend à mettre en lumière le caractère stratégique de ce dossier et son importance symbolique », au-delà de son intérêt réel au fond, ce qui « pourrait démontrer l’existence d’éléments politiques autour du dossier ».

« Aspect politique »

Dans un communiqué, Me Julié assure que la CCF a aussi évoqué dans sa décision « la possible seule implication indirecte de Paul Watson (ce qui est contesté), le temps considérable écoulé depuis les faits allégués et le fait que plusieurs autres pays ont refusé d’agir conformément aux demandes nippones d’arrestation ou d’extradition ».

A lire aussi

Me Julié s’est félicité que la CCF souligne « subtilement mais significativement l’aspect politique du dossier ».

Paul Watson, 74 ans, a été détenu au Groenland pendant cinq mois, avant que le Danemark ne rejette une demande d’extradition émanant du Japon, qui l’accuse d’être coresponsable de dommages et blessures à bord d’un navire baleinier japonais en 2010 dans le cadre d’une campagne menée par l’ONG Sea Shepherd. Il a pu rentrer à Paris, où il vit depuis dix ans, le 20 décembre.

Publicité

Interpol émet des notices rouges, qui constituent des demandes de localiser une personne suspecte et de procéder à son arrestation provisoire dans l’attente de son extradition, mais celles-ci n’ont pas le statut de mandat d’arrêt.

« Cette décision met un terme à une tentative injustifiée de criminalisation, et reconnaît ce que nous avons toujours dénoncé : une instrumentalisation de la justice pour protéger les intérêts des baleiniers japonais », a indiqué Sea Shepherd sur X. « Le mandat d’arrêt japonais demeure actif, et tout pays peut encore choisir de l’exécuter », s’est toutefois inquiétée l’ONG.",adaptive,True,True,3818
125_confidence_weighted,b389db4ec28884a7,125,https://www.nouvelobs.com/ecologie/20250722.OBS106138/interpol-leve-la-notice-rouge-visant-le-militant-ecologiste-paul-watson.html,Interpol lève la notice rouge visant le militant écologiste Paul Watson,"Par Le Nouvel Obs avec AFP

Publié le 22 juillet 2025 à 22h07 , mis à jour le 23 juillet 2025 à 9h45 Lecture : 2 min.

Paul Watson lors d’une conférence à Tours, le 28 juin 2025. CHARLES BURY/SIPA

Lire plus tard Google Actualités Partager Masquer ce message Vous souhaitez partager cet article ? Facebook Bluesky E-mail Copier le lien Saisir ici votre nom Adresse email des ou du destinataire Votre message S’abonner

Interpol a levé ce mardi 22 juillet la notice rouge visant à l’arrestation, sur demande du Japon, du militant écologiste américano-canadien Paul Watson, figure de la défense des baleines, a indiqué à l’AFP Me William Julié, l’un de ses avocats.

A lire aussi

« Notice rouge annulée ! Les baleiniers japonais ont été dans mon dos depuis quatorze ans et ma première arrestation à Francfort (Allemagne), en mai 2012 », a salué Paul Watson sur le site internet de sa fondation en faveur des océans, qui porte son nom.

Publicité

« Ça a été une incroyable traque par une nation très puissante, utilisant des ressources illimitées, mais je suis finalement libéré de leur vendetta et de leur persécution incessante », s’est-il encore félicité.

Une arrestation qui serait « disproportionnée »

Un porte-parole d’Interpol, l’organisation internationale de police criminelle, a confirmé à l’AFP que la commission de contrôle des fichiers (CCF) avait « décidé d’effacer » cette notice rouge.

A lire aussi

« Ce n’est pas un jugement sur le fond du dossier, ou sur ces événements qui ont eu lieu en 2010, mais une décision basée sur les règles d’Interpol en matière de gestion des données », a expliqué ce porte-parole. « La décision de la CCF a été prise à la lumière de nouveaux faits, incluant le refus du Danemark d’extrader Paul Watson », a-t-il ajouté.

Selon des extraits de la décision auxquels l’AFP a eu accès, la commission a estimé qu’une arrestation de Paul Watson via cette notice rouge (d’abord suspendue en avril) serait « disproportionnée » au vu des faits reprochés.

Publicité

Pour la CCF, ce dossier a fait preuve d’un « engagement proactif et répété des autorités japonaises », qui « tend à mettre en lumière le caractère stratégique de ce dossier et son importance symbolique », au-delà de son intérêt réel au fond, ce qui « pourrait démontrer l’existence d’éléments politiques autour du dossier ».

« Aspect politique »

Dans un communiqué, Me Julié assure que la CCF a aussi évoqué dans sa décision « la possible seule implication indirecte de Paul Watson (ce qui est contesté), le temps considérable écoulé depuis les faits allégués et le fait que plusieurs autres pays ont refusé d’agir conformément aux demandes nippones d’arrestation ou d’extradition ».

A lire aussi

Me Julié s’est félicité que la CCF souligne « subtilement mais significativement l’aspect politique du dossier ».

Paul Watson, 74 ans, a été détenu au Groenland pendant cinq mois, avant que le Danemark ne rejette une demande d’extradition émanant du Japon, qui l’accuse d’être coresponsable de dommages et blessures à bord d’un navire baleinier japonais en 2010 dans le cadre d’une campagne menée par l’ONG Sea Shepherd. Il a pu rentrer à Paris, où il vit depuis dix ans, le 20 décembre.

Publicité

Interpol émet des notices rouges, qui constituent des demandes de localiser une personne suspecte et de procéder à son arrestation provisoire dans l’attente de son extradition, mais celles-ci n’ont pas le statut de mandat d’arrêt.

« Cette décision met un terme à une tentative injustifiée de criminalisation, et reconnaît ce que nous avons toujours dénoncé : une instrumentalisation de la justice pour protéger les intérêts des baleiniers japonais », a indiqué Sea Shepherd sur X. « Le mandat d’arrêt japonais demeure actif, et tout pays peut encore choisir de l’exécuter », s’est toutefois inquiétée l’ONG.",confidence_weighted,True,True,3818
126_adaptive,227ac58da54eafb8,126,https://www.nouvelobs.com/societe/20250722.OBS106137/le-gouvernement-publie-une-feuille-de-route-pour-un-sommeil-de-qualite-pour-contrer-les-1h30-de-moins-par-nuit-en-50-ans.html,« Une heure et demie de moins par nuit en 50 ans » : le gouvernement publie une feuille de route pour « un sommeil de qualité »,"Ce mardi, le ministre de la Santé Yannick Neuder a présenté une feuille de route qui prévoit notamment d’améliorer le repérage des troubles du sommeil dans la population et d’accroître la sensibilisation auprès des professionnels de l’enfance et du monde du travail.",adaptive,True,False,266
126_confidence_weighted,227ac58da54eafb8,126,https://www.nouvelobs.com/societe/20250722.OBS106137/le-gouvernement-publie-une-feuille-de-route-pour-un-sommeil-de-qualite-pour-contrer-les-1h30-de-moins-par-nuit-en-50-ans.html,« Une heure et demie de moins par nuit en 50 ans » : le gouvernement publie une feuille de route pour « un sommeil de qualité »,"Ce mardi, le ministre de la Santé Yannick Neuder a présenté une feuille de route qui prévoit notamment d’améliorer le repérage des troubles du sommeil dans la population et d’accroître la sensibilisation auprès des professionnels de l’enfance et du monde du travail.",confidence_weighted,True,False,266
127_adaptive,0b488a9b19eada6b,127,https://www.nouvelobs.com/culture/20250722.OBS106136/ozzy-osbourne-legende-du-heavy-metal-et-chanteur-de-black-sabbath-est-mort.html,"Ozzy Osbourne, légende du heavy metal et chanteur de Black Sabbath, est mort","Par Le Nouvel Obs avec AFP

Publié le 22 juillet 2025 à 20h26 , mis à jour le 23 juillet 2025 à 9h57 Lecture : 1 min.

Ozzy Osbourne à Berlin, le 8 juillet 2010. STAR PRESS/SIPA

Lire plus tard Google Actualités Partager Masquer ce message Vous souhaitez partager cet article ? Facebook Bluesky E-mail Copier le lien Saisir ici votre nom Adresse email des ou du destinataire Votre message S’abonner

Le Britannique Ozzy Osbourne, légende du heavy metal et leader du groupe Black Sabbath, est mort à l’âge de 76 ans, a annoncé ce mardi 22 juillet sa famille dans un communiqué.

« C’est avec une tristesse que les mots ne peuvent exprimer que nous devons annoncer que notre cher Ozzy Osbourne est mort ce matin. Il était entouré de sa famille et d’amour », écrivent sa femme Sharon et ses enfants. « Nous demandons à tous de respecter la vie privée de notre famille en ce moment », ajoutent ses proches.

Publicité

Le chanteur, surnommé le « Prince des ténèbres », souffrait depuis plusieurs années de la maladie de Parkinson.

Un dernier concert début juillet

Le 5 juillet, il avait donné un concert d’adieu avec Black Sabbath à Birmingham en Angleterre, ville d’origine du groupe, devant des dizaines de milliers de fans de metal venus du monde entier.

A lire aussi

« Je vous aime ! » avait lancé de sa voix toujours grinçante le charismatique chanteur à la foule, qui l’a soutenu à chaque seconde de ce « last show », entouré des plus grandes stars du metal, de Metallica à Anthrax. Il avait alors chanté assis, prisonnier de ses tremblements, les yeux rougis cerclés de noir.

Parrain du metal et icône déjantée, Ozzy Osbourne était notamment connu pour avoir croqué la tête d’une chauve-souris vivante en plein concert. Mais aussi pour son émission de téléréalité familiale dans les années 2000, « The Osbournes », un des plus grands succès de MTV, qui lui avait permis de toucher un tout autre public.",adaptive,True,True,1910
127_confidence_weighted,0b488a9b19eada6b,127,https://www.nouvelobs.com/culture/20250722.OBS106136/ozzy-osbourne-legende-du-heavy-metal-et-chanteur-de-black-sabbath-est-mort.html,"Ozzy Osbourne, légende du heavy metal et chanteur de Black Sabbath, est mort","Par Le Nouvel Obs avec AFP

Publié le 22 juillet 2025 à 20h26 , mis à jour le 23 juillet 2025 à 9h57 Lecture : 1 min.

Ozzy Osbourne à Berlin, le 8 juillet 2010. STAR PRESS/SIPA

Lire plus tard Google Actualités Partager Masquer ce message Vous souhaitez partager cet article ? Facebook Bluesky E-mail Copier le lien Saisir ici votre nom Adresse email des ou du destinataire Votre message S’abonner

Le Britannique Ozzy Osbourne, légende du heavy metal et leader du groupe Black Sabbath, est mort à l’âge de 76 ans, a annoncé ce mardi 22 juillet sa famille dans un communiqué.

« C’est avec une tristesse que les mots ne peuvent exprimer que nous devons annoncer que notre cher Ozzy Osbourne est mort ce matin. Il était entouré de sa famille et d’amour », écrivent sa femme Sharon et ses enfants. « Nous demandons à tous de respecter la vie privée de notre famille en ce moment », ajoutent ses proches.

Publicité

Le chanteur, surnommé le « Prince des ténèbres », souffrait depuis plusieurs années de la maladie de Parkinson.

Un dernier concert début juillet

Le 5 juillet, il avait donné un concert d’adieu avec Black Sabbath à Birmingham en Angleterre, ville d’origine du groupe, devant des dizaines de milliers de fans de metal venus du monde entier.

A lire aussi

« Je vous aime ! » avait lancé de sa voix toujours grinçante le charismatique chanteur à la foule, qui l’a soutenu à chaque seconde de ce « last show », entouré des plus grandes stars du metal, de Metallica à Anthrax. Il avait alors chanté assis, prisonnier de ses tremblements, les yeux rougis cerclés de noir.

Parrain du metal et icône déjantée, Ozzy Osbourne était notamment connu pour avoir croqué la tête d’une chauve-souris vivante en plein concert. Mais aussi pour son émission de téléréalité familiale dans les années 2000, « The Osbournes », un des plus grands succès de MTV, qui lui avait permis de toucher un tout autre public.",confidence_weighted,True,True,1910
128_adaptive,34cd2441459ad119,128,https://www.nouvelobs.com/ecologie/20250722.OBS106135/maprimerenov-va-rouvrir-le-30-septembre-pour-les-renovations-globales-mais-avec-des-conditions-d-acces-resserrees.html,"MaPrimeRénov’ va rouvrir le 30 septembre pour les rénovations globales, mais avec des conditions d’accès resserrées","Par Le Nouvel Obs avec AFP

Publié le 22 juillet 2025 à 19h32 , mis à jour le 23 juillet 2025 à 10h03 Lecture : 3 min.

La vitrine d’une entreprise de construction et de rénovation dans le centre-ville de Valence (Drôme), en juin 2025. NICOLAS GUYONNET/HANS LUCAS VIA AFP

Lire plus tard Google Actualités Partager Masquer ce message Vous souhaitez partager cet article ? Facebook Bluesky E-mail Copier le lien Saisir ici votre nom Adresse email des ou du destinataire Votre message S’abonner

Les aides MaPrimeRénov’ vont bien reprendre en septembre, mais de façon plus limitée après un afflux important de dossiers depuis le début de l’année, qui assurent au gouvernement de surpasser ses objectifs de rénovation énergétique globale des logements, mais aussi de dépasser le budget prévu pour 2025.

L’Etat avait décrété une pause estivale du guichet MaPrimeRénov’ pour les rénovations globales – les projets qui cumulent plusieurs types de travaux pour améliorer la performance énergétique d’un logement. La décision était motivée par un nombre trop important de demandes et de tentatives de fraudes.

Publicité

Le ministère chargé du Logement a annoncé ce mardi 22 juillet qu’il sera à nouveau possible de déposer une demande de subvention à partir du 30 septembre, mais les conditions sont resserrées afin de « permettre le financement d’un plus grand nombre de projets », et dans « un contexte de contrainte budgétaire accrue ».

A lire aussi

L’Agence nationale de l’Habitat (Anah) a actuellement un « stock » de dossiers à traiter de 61 000 demandes, qui s’ajoutent aux 35 000 subventions déjà accordées depuis le début de l’année, ce qui représente un montant total de potentielles subventions de 4,2 milliards d’euros.

13 000 dossiers maximum

L’objectif de l’Etat était cependant de financer 62 000 rénovations globales en 2025 (hors copropriétés) et l’enveloppe budgétaire globale de 3,6 milliards d’euros prévue pour la rénovation énergétique risque donc d’être entièrement dépensée.

Le gouvernement prévient d’ores et déjà que les dossiers déposés en 2025 qui ne rentreront pas dans l’enveloppe budgétaire de cette année seront imputés au budget de 2026, « sous réserve du vote de la loi de Finances ».

Publicité

A lire aussi

Cela concerne les demandes qui seront soumises à partir de septembre et qui sont limitées à 13 000 d’ici la fin de l’année pour éviter d’accumuler trop de dossiers en attente de réponse.

Ce quota de 13 000 dossiers sera réparti par territoires qui auront « accès régulièrement aux taux d’atteinte des objectifs ». « Lorsque l’objectif national sera dépassé, la plateforme sera fermée jusqu’à la fin de l’année », indique le ministère dans un communiqué.

Critères modifiés

Dans un premier temps, à partir du 30 septembre, seuls les ménages très modestes pourront faire une demande de subvention, précise le ministère, qui élargira « peut-être » le guichet aux ménages modestes « en fonction de la dynamique des nouveaux dossiers ».

Le plafond de travaux, sur lequel est calculé le pourcentage de subvention, est abaissé de 70 000 euros à 30 000 euros pour les rénovations permettant de gagner deux classes énergétiques et à 40 000 pour les sauts de trois classes au diagnostic de performance énergétique (DPE).

Publicité

A lire aussi

Les aides MaPrimeRénov’ seront réservées aux logements les plus énergivores (note E, F ou G au DPE). Le bonus de subvention en cas de sortie de la catégorie de passoire énergétique (note F ou G) est supprimé.

Ces critères s’appliquent à partir de septembre 2025 et seront conservés en 2026, même si le quota de subventions à accorder annuellement et l’ouverture du guichet aux ménages aux revenus intermédiaires et supérieurs restent « ouverts à la discussion » dans le cadre du budget 2026, précise le ministère.

Concernant le budget alloué à MaPrimeRénov’ en 2026, « il y a énormément d’échanges en cours sur ce sujet et l’encre n’est sèche nulle part », assure le cabinet de la ministre du Logement Valérie Létard. « La seule chose qu’on puisse dire c’est qu’il y aura MaPrimeRénov’ en 2026. »

Les règles des aides pour les copropriétés et pour les travaux isolés de rénovation (parcours par geste) restent inchangées jusqu’à la fin de l’année 2025.

Publicité

5 000 cas de fraudes

L’Etat a détecté 5 000 cas avérés de fraudes dans des demandes d’aides MaPrimeRénov’ pour des rénovations globales et va rejeter ces dossiers.

Le gouvernement avait indiqué en juin que 16 000 dossiers de ce type étaient suspectés de fraudes, ce qui était l’une des raisons pour suspendre le dispositif entre juin et septembre.

Le partenariat entre l’Anah, la direction générale des finances publiques et l’organisme de lutte contre les circuits financiers clandestins Tracfin a aussi permis de déceler 8 000 cas de fraude parmi les dossiers MaPrimeRénov’ par geste.

Les dossiers en stock « continuent d’être passés au peigne fin », assure le ministère, ajoutant que des agréments d’accompagnateurs Rénov’ et de mandataires administratifs et/ou financiers seront retirés dans les prochaines semaines, avant la publication d’une liste des professionnels peu scrupuleux en octobre.",adaptive,True,True,5156
128_confidence_weighted,34cd2441459ad119,128,https://www.nouvelobs.com/ecologie/20250722.OBS106135/maprimerenov-va-rouvrir-le-30-septembre-pour-les-renovations-globales-mais-avec-des-conditions-d-acces-resserrees.html,"MaPrimeRénov’ va rouvrir le 30 septembre pour les rénovations globales, mais avec des conditions d’accès resserrées","Par Le Nouvel Obs avec AFP

Publié le 22 juillet 2025 à 19h32 , mis à jour le 23 juillet 2025 à 10h03 Lecture : 3 min.

La vitrine d’une entreprise de construction et de rénovation dans le centre-ville de Valence (Drôme), en juin 2025. NICOLAS GUYONNET/HANS LUCAS VIA AFP

Lire plus tard Google Actualités Partager Masquer ce message Vous souhaitez partager cet article ? Facebook Bluesky E-mail Copier le lien Saisir ici votre nom Adresse email des ou du destinataire Votre message S’abonner

Les aides MaPrimeRénov’ vont bien reprendre en septembre, mais de façon plus limitée après un afflux important de dossiers depuis le début de l’année, qui assurent au gouvernement de surpasser ses objectifs de rénovation énergétique globale des logements, mais aussi de dépasser le budget prévu pour 2025.

L’Etat avait décrété une pause estivale du guichet MaPrimeRénov’ pour les rénovations globales – les projets qui cumulent plusieurs types de travaux pour améliorer la performance énergétique d’un logement. La décision était motivée par un nombre trop important de demandes et de tentatives de fraudes.

Publicité

Le ministère chargé du Logement a annoncé ce mardi 22 juillet qu’il sera à nouveau possible de déposer une demande de subvention à partir du 30 septembre, mais les conditions sont resserrées afin de « permettre le financement d’un plus grand nombre de projets », et dans « un contexte de contrainte budgétaire accrue ».

A lire aussi

L’Agence nationale de l’Habitat (Anah) a actuellement un « stock » de dossiers à traiter de 61 000 demandes, qui s’ajoutent aux 35 000 subventions déjà accordées depuis le début de l’année, ce qui représente un montant total de potentielles subventions de 4,2 milliards d’euros.

13 000 dossiers maximum

L’objectif de l’Etat était cependant de financer 62 000 rénovations globales en 2025 (hors copropriétés) et l’enveloppe budgétaire globale de 3,6 milliards d’euros prévue pour la rénovation énergétique risque donc d’être entièrement dépensée.

Le gouvernement prévient d’ores et déjà que les dossiers déposés en 2025 qui ne rentreront pas dans l’enveloppe budgétaire de cette année seront imputés au budget de 2026, « sous réserve du vote de la loi de Finances ».

Publicité

A lire aussi

Cela concerne les demandes qui seront soumises à partir de septembre et qui sont limitées à 13 000 d’ici la fin de l’année pour éviter d’accumuler trop de dossiers en attente de réponse.

Ce quota de 13 000 dossiers sera réparti par territoires qui auront « accès régulièrement aux taux d’atteinte des objectifs ». « Lorsque l’objectif national sera dépassé, la plateforme sera fermée jusqu’à la fin de l’année », indique le ministère dans un communiqué.

Critères modifiés

Dans un premier temps, à partir du 30 septembre, seuls les ménages très modestes pourront faire une demande de subvention, précise le ministère, qui élargira « peut-être » le guichet aux ménages modestes « en fonction de la dynamique des nouveaux dossiers ».

Le plafond de travaux, sur lequel est calculé le pourcentage de subvention, est abaissé de 70 000 euros à 30 000 euros pour les rénovations permettant de gagner deux classes énergétiques et à 40 000 pour les sauts de trois classes au diagnostic de performance énergétique (DPE).

Publicité

A lire aussi

Les aides MaPrimeRénov’ seront réservées aux logements les plus énergivores (note E, F ou G au DPE). Le bonus de subvention en cas de sortie de la catégorie de passoire énergétique (note F ou G) est supprimé.

Ces critères s’appliquent à partir de septembre 2025 et seront conservés en 2026, même si le quota de subventions à accorder annuellement et l’ouverture du guichet aux ménages aux revenus intermédiaires et supérieurs restent « ouverts à la discussion » dans le cadre du budget 2026, précise le ministère.

Concernant le budget alloué à MaPrimeRénov’ en 2026, « il y a énormément d’échanges en cours sur ce sujet et l’encre n’est sèche nulle part », assure le cabinet de la ministre du Logement Valérie Létard. « La seule chose qu’on puisse dire c’est qu’il y aura MaPrimeRénov’ en 2026. »

Les règles des aides pour les copropriétés et pour les travaux isolés de rénovation (parcours par geste) restent inchangées jusqu’à la fin de l’année 2025.

Publicité

5 000 cas de fraudes

L’Etat a détecté 5 000 cas avérés de fraudes dans des demandes d’aides MaPrimeRénov’ pour des rénovations globales et va rejeter ces dossiers.

Le gouvernement avait indiqué en juin que 16 000 dossiers de ce type étaient suspectés de fraudes, ce qui était l’une des raisons pour suspendre le dispositif entre juin et septembre.

Le partenariat entre l’Anah, la direction générale des finances publiques et l’organisme de lutte contre les circuits financiers clandestins Tracfin a aussi permis de déceler 8 000 cas de fraude parmi les dossiers MaPrimeRénov’ par geste.

Les dossiers en stock « continuent d’être passés au peigne fin », assure le ministère, ajoutant que des agréments d’accompagnateurs Rénov’ et de mandataires administratifs et/ou financiers seront retirés dans les prochaines semaines, avant la publication d’une liste des professionnels peu scrupuleux en octobre.",confidence_weighted,True,True,5156
129_adaptive,7d3985e16d7fe3c3,129,https://www.nouvelobs.com/cinema/20250722.OBS106134/pooja-sir-les-4-fantastiques-sorry-baby-les-films-a-voir-ou-pas-cette-semaine.html,"« Pooja, Sir », « Les 4 Fantastiques », « Sorry, Baby »... Les films à voir (ou pas) cette semaine","Dossier « Pooja, Sir », « Les 4 Fantastiques », « Sorry, Baby »... Les films à voir (ou pas) cette semaine Et aussi : « The Things You Kill », « Vittoria », « Aux jours qui viennent », « Renard et Lapine sauvent la forêt », « Frantz Fanon », « My Father’s Son ». Ils sortent en salle le 23 juillet. « Le Nouvel Obs » vous aide à choisir. (en cours vm) Publié le 22 juillet 2025 à 18h40

« Pooja, Sir », avec Asha Maya Magrati. COPYRIGHT 2024 AADI FILMS

Et aussi : « The Things You Kill », « Vittoria », « Aux jours qui viennent », « Renard et Lapine sauvent la forêt », « Frantz Fanon », « My Father’s Son ». Ils sortent en salle le 23 juillet. « Le Nouvel Obs » vous aide à choisir. (en cours vm)",adaptive,True,True,698
129_confidence_weighted,7d3985e16d7fe3c3,129,https://www.nouvelobs.com/cinema/20250722.OBS106134/pooja-sir-les-4-fantastiques-sorry-baby-les-films-a-voir-ou-pas-cette-semaine.html,"« Pooja, Sir », « Les 4 Fantastiques », « Sorry, Baby »... Les films à voir (ou pas) cette semaine","Dossier « Pooja, Sir », « Les 4 Fantastiques », « Sorry, Baby »... Les films à voir (ou pas) cette semaine Et aussi : « The Things You Kill », « Vittoria », « Aux jours qui viennent », « Renard et Lapine sauvent la forêt », « Frantz Fanon », « My Father’s Son ». Ils sortent en salle le 23 juillet. « Le Nouvel Obs » vous aide à choisir. (en cours vm) Publié le 22 juillet 2025 à 18h40

« Pooja, Sir », avec Asha Maya Magrati. COPYRIGHT 2024 AADI FILMS

Et aussi : « The Things You Kill », « Vittoria », « Aux jours qui viennent », « Renard et Lapine sauvent la forêt », « Frantz Fanon », « My Father’s Son ». Ils sortent en salle le 23 juillet. « Le Nouvel Obs » vous aide à choisir. (en cours vm)",confidence_weighted,True,True,698
