summary_id,source_id,strategy,has_text,enough_length,summary_before,tier_before,factuality_before,coherence_before,issues_before,summary_after,hash_after,tier_after,factuality_after,coherence_after,issues_after,model,prompt_version,seed,accepted,reason,l3_mode,mode_reason,lang,processing_status,runtime_ms,notes
50_confidence_weighted,a38511d05577177c,confidence_weighted,True,True,"Pedro Pascal est Reed Richards, alias Mr. Fantastique, dans le reboot des aventures des « 4 Fantastiques : Premiers Pas », en salle le . Pedro Pascal est Reed Richards, alias Mr. Fantastique, dans le reboot des aventures des « 4 Fantastiques : Premiers Pas », en salle le . Pedro Pascal est Reed Richards, alias Mr. Fantastique, dans le reboot des aventures des « 4 Fantastiques : Premiers Pas », en salle le . Pedro Pascal est Reed Richards, alias Mr. Fantastique, dans le reboot des aventures des « 4 Fantastiques : Premiers Pas », en salle le . Pedro Pascal est Reed Richards, alias Mr. Fantastique, dans le reboot des aventures des « 4 Fantastiques : Premiers Pas », en salle le . Les « 4 fantastiques » vivent en famille super-héroque dans un fantasme rétrofuturiste. La mécanique Marvel reprend ses droits... Avec « Premiers Pas », Matt Shakman, artisan télévisuel rompu à l'exercice du pastiche (« WandaVision », « Game of Thrones »). Les « 4 fantastiques » vivent en famille super-héroque dans un fantasme rétrofuturiste. La mécanique Marvel reprend ses droits... Avec « Premiers Pas », Matt Shakman, artisan télévisuel rompu à l'exercice du pastiche (« WandaVision », « Game of Thrones »). Les « 4 fantastiques » vivent en famille super-héroque dans un fantasme rétrofuturiste. La mécanique Marvel reprend ses droits... Avec « Premiers Pas », Matt Shakman, artisan télévisuel rompu à l'exercice du pastiche (« WandaVision », « Game of Thrones »). Les « 4 fantastiques » vivent en famille super-héroque dans un fantasme rétrofuturiste. La mécanique Marvel reprend ses droits... Avec « Premiers Pas », Matt Shakman, artisan télévisuel rompu à l'exercice du pastiche (« WandaVision », « Game of Thrones »). Les « 4 fantastiques » vivent en famille super-héroque dans un fantasme rétrofuturiste. La mécanique Marvel reprend ses droits... Avec « Premiers Pas », Matt Shakman, artisan télévisuel rompu à l'exercice du pastiche (« WandaVision », « Game of Thrones »).",CRITICAL,0.8343743085861206,0.4601107021283675,5,,,,,,,,,,,,re_summarize,cw_critical_with_text,fr,unknown,,
56_confidence_weighted,113da3cfde6533dd,confidence_weighted,True,True,"Des enfants assis sur des anneaux olympiques à côté de la Tour Eiffel à Paris, le temps d'un week-end de fête et de détente. Des enfants assis sur des anneaux olympiques à côté de la Tour Eiffel à Paris, le temps d'un week-end de fête et de détente. Des enfants assis sur des anneaux olympiques à côté de la Tour Eiffel à Paris, le temps d'un week-end de fête et de détente. Des enfants assis sur des anneaux olympiques à côté de la Tour Eiffel à Paris, le temps d'un week-end de fête et de détente. Des enfants assis sur des anneaux olympiques à côté de la Tour Eiffel à Paris, le temps d'un week-end de fête et de détente. Les Jeux olympiques de Paris 2024 auront lieu samedi 26 juillet. Une parade nautique d'une centaine de canoés, de kayaks et de paddles commencera cette journée. Le projet de ""monument des championnes"" qui sera installé sur le pont Saint-Louis à la fin de 2025 sera dévoilé. Les Jeux olympiques de Paris 2024 auront lieu samedi 26 juillet. Une parade nautique d'une centaine de canoés, de kayaks et de paddles commencera cette journée. Le projet de ""monument des championnes"" qui sera installé sur le pont Saint-Louis à la fin de 2025 sera dévoilé. Les Jeux olympiques de Paris 2024 auront lieu samedi 26 juillet. Une parade nautique d'une centaine de canoés, de kayaks et de paddles commencera cette journée. Le projet de ""monument des championnes"" qui sera installé sur le pont Saint-Louis à la fin de 2025 sera dévoilé. Les Jeux olympiques de Paris 2024 auront lieu samedi 26 juillet. Une parade nautique d'une centaine de canoés, de kayaks et de paddles commencera cette journée. Le projet de ""monument des championnes"" qui sera installé sur le pont Saint-Louis à la fin de 2025 sera dévoilé. Les Jeux olympiques de Paris 2024 auront lieu samedi 26 juillet. Une parade nautique d'une centaine de canoés, de kayaks et de paddles commencera cette journée. Le projet de ""monument des championnes"" qui sera installé sur le pont Saint-Louis à la fin de 2025 sera dévoilé.",CRITICAL,0.8428335189819336,0.3510541063839399,5,,,,,,,,,,,,re_summarize,cw_critical_with_text,en,unknown,,
63_confidence_weighted,6bb5fec6c8eb5e8b,confidence_weighted,True,True,"Au Mali, le projet de nouvelle Charte nationale pour la paix et la réconciliation a été remis cette semaine au chef de l'État malien. Au Mali, le projet de nouvelle Charte nationale pour la paix et la réconciliation a été remis cette semaine au chef de l'État malien. Au Mali, le projet de nouvelle Charte nationale pour la paix et la réconciliation a été remis cette semaine au chef de l'État malien. Au Mali, le projet de nouvelle Charte nationale pour la paix et la réconciliation a été remis cette semaine au chef de l'État malien. Au Mali, le projet de nouvelle Charte nationale pour la paix et la réconciliation a été remis cette semaine au chef de l'État malien. Le projet de Charte nationale pour la paix et la réconciliation a été remis cette semaine au président de transition. Les rebelles indépendantistes du Nord, qui n'avaient pas été associés, le rejettent catégoriquement, tout comme les politiques d'opposition. Le projet de Charte nationale pour la paix et la réconciliation a été remis cette semaine au président de transition. Les rebelles indépendantistes du Nord, qui n'avaient pas été associés, le rejettent catégoriquement, tout comme les politiques d'opposition. Le projet de Charte nationale pour la paix et la réconciliation a été remis cette semaine au président de transition. Les rebelles indépendantistes du Nord, qui n'avaient pas été associés, le rejettent catégoriquement, tout comme les politiques d'opposition. Le projet de Charte nationale pour la paix et la réconciliation a été remis cette semaine au président de transition. Les rebelles indépendantistes du Nord, qui n'avaient pas été associés, le rejettent catégoriquement, tout comme les politiques d'opposition. Le projet de Charte nationale pour la paix et la réconciliation a été remis cette semaine au président de transition. Les rebelles indépendantistes du Nord, qui n'avaient pas été associés, le rejettent catégoriquement, tout comme les politiques d'opposition.",CRITICAL,0.9030983448028564,0.4364655475741655,5,,,,,,,,,,,,re_summarize,cw_critical_with_text,fr,unknown,,
67_confidence_weighted,0fef8f52921322f5,confidence_weighted,True,True,"A son arrivée à la tête d’Orange, Christel Heydemann décidait d'un recentrage de l’activité autour des télécoms, du marché entreprise et de la cybersécurité. A son arrivée à la tête d’Orange, Christel Heydemann décidait d'un recentrage de l’activité autour des télécoms, du marché entreprise et de la cybersécurité. A son arrivée à la tête d’Orange, Christel Heydemann décidait d'un recentrage de l’activité autour des télécoms, du marché entreprise et de la cybersécurité. A son arrivée à la tête d’Orange, Christel Heydemann décidait d'un recentrage de l’activité autour des télécoms, du marché entreprise et de la cybersécurité. A son arrivée à la tête d’Orange, Christel Heydemann décidait d'un recentrage de l’activité autour des télécoms, du marché entreprise et de la cybersécurité. Orange Cyberdefense rachète une entreprise suisse basée à Zurich. La filiale spécialisée s'empare de 100 % de l'une des entreprises suisses. Les modalités financières de la transaction ne sont pas communiquées par Orange. Orange Cyberdefense rachète une entreprise suisse basée à Zurich. La filiale spécialisée s'empare de 100 % de l'une des entreprises suisses. Les modalités financières de la transaction ne sont pas communiquées par Orange. Orange Cyberdefense rachète une entreprise suisse basée à Zurich. La filiale spécialisée s'empare de 100 % de l'une des entreprises suisses. Les modalités financières de la transaction ne sont pas communiquées par Orange. Orange Cyberdefense rachète une entreprise suisse basée à Zurich. La filiale spécialisée s'empare de 100 % de l'une des entreprises suisses. Les modalités financières de la transaction ne sont pas communiquées par Orange. Orange Cyberdefense rachète une entreprise suisse basée à Zurich. La filiale spécialisée s'empare de 100 % de l'une des entreprises suisses. Les modalités financières de la transaction ne sont pas communiquées par Orange.",CRITICAL,0.6369819045066833,0.303004664583427,5,,,,,,,,,,,,re_summarize,cw_critical_with_text,fr,unknown,,
69_confidence_weighted,a1fef770615bb2e5,confidence_weighted,True,True,"Isral, le Hamas et le mouvement islamiste palestinien Hamas ont affirmé que l’aide humanitaire était disponible sur le territoire de Gaza, selon un communiqué de la Croix-Rouge. Isral, le Hamas et le mouvement islamiste palestinien Hamas ont affirmé que l’aide humanitaire était disponible sur le territoire de Gaza, selon un communiqué de la Croix-Rouge. Isral, le Hamas et le mouvement islamiste palestinien Hamas ont affirmé que l’aide humanitaire était disponible sur le territoire de Gaza, selon un communiqué de la Croix-Rouge. Isral, le Hamas et le mouvement islamiste palestinien Hamas ont affirmé que l’aide humanitaire était disponible sur le territoire de Gaza, selon un communiqué de la Croix-Rouge. Isral, le Hamas et le mouvement islamiste palestinien Hamas ont affirmé que l’aide humanitaire était disponible sur le territoire de Gaza, selon un communiqué de la Croix-Rouge. Plus de 100 ONG ont mis en garde contre la propagation d'une « famine de masse » dans la bande de Gaza dévastée par plus de vingt et un mois de guerre. Les États-Unis annonçant une nouvelle mission de l'émissaire Steve Witkoff pour discuter de la couloir humanitaire. Plus de 100 ONG ont mis en garde contre la propagation d'une « famine de masse » dans la bande de Gaza dévastée par plus de vingt et un mois de guerre. Les États-Unis annonçant une nouvelle mission de l'émissaire Steve Witkoff pour discuter de la couloir humanitaire. Plus de 100 ONG ont mis en garde contre la propagation d'une « famine de masse » dans la bande de Gaza dévastée par plus de vingt et un mois de guerre. Les États-Unis annonçant une nouvelle mission de l'émissaire Steve Witkoff pour discuter de la couloir humanitaire. Plus de 100 ONG ont mis en garde contre la propagation d'une « famine de masse » dans la bande de Gaza dévastée par plus de vingt et un mois de guerre. Les États-Unis annonçant une nouvelle mission de l'émissaire Steve Witkoff pour discuter de la couloir humanitaire. Plus de 100 ONG ont mis en garde contre la propagation d'une « famine de masse » dans la bande de Gaza dévastée par plus de vingt et un mois de guerre. Les États-Unis annonçant une nouvelle mission de l'émissaire Steve Witkoff pour discuter de la couloir humanitaire.",CRITICAL,0.6210489869117737,0.3995285934203869,5,,,,,,,,,,,,re_summarize,cw_critical_with_text,fr,unknown,,
74_confidence_weighted,98cfb81085297808,confidence_weighted,True,False,"OpenAI a franchi une nouvelle étà la création de modèles d'IA pour l'intelligence générale, et a réussi à créer des modèles de raisonnement. OpenAI a franchi une nouvelle étà la création de modèles d'IA pour l'intelligence générale, et a réussi à créer des modèles de raisonnement. OpenAI a franchi une nouvelle étà la création de modèles d'IA pour l'intelligence générale, et a réussi à créer des modèles de raisonnement. OpenAI a franchi une nouvelle étà la création de modèles d'IA pour l'intelligence générale, et a réussi à créer des modèles de raisonnement. OpenAI a franchi une nouvelle étà la création de modèles d'IA pour l'intelligence générale, et a réussi à créer des modèles de raisonnement. Le modèle gagnant n'était pas conçu spécifiquement pour résoudre des problèmes d'IMO, contrairement aux systèmes précédents, comme AlphaGo de DeepMind. OpenAI affirme qu'il est construit sur la famille des modèles de raisonnement o1, qui a fait ses débuts en septembre. Le modèle gagnant n'était pas conçu spécifiquement pour résoudre des problèmes d'IMO, contrairement aux systèmes précédents, comme AlphaGo de DeepMind. OpenAI affirme qu'il est construit sur la famille des modèles de raisonnement o1, qui a fait ses débuts en septembre. Le modèle gagnant n'était pas conçu spécifiquement pour résoudre des problèmes d'IMO, contrairement aux systèmes précédents, comme AlphaGo de DeepMind. OpenAI affirme qu'il est construit sur la famille des modèles de raisonnement o1, qui a fait ses débuts en septembre. Le modèle gagnant n'était pas conçu spécifiquement pour résoudre des problèmes d'IMO, contrairement aux systèmes précédents, comme AlphaGo de DeepMind. OpenAI affirme qu'il est construit sur la famille des modèles de raisonnement o1, qui a fait ses débuts en septembre. Le modèle gagnant n'était pas conçu spécifiquement pour résoudre des problèmes d'IMO, contrairement aux systèmes précédents, comme AlphaGo de DeepMind. OpenAI affirme qu'il est construit sur la famille des modèles de raisonnement o1, qui a fait ses débuts en septembre.",CRITICAL,0.8133545517921448,0.4473731158601391,5,,,,,,,,,,,,edit,cw_critical_no_text,fr,unknown,,
76_confidence_weighted,19ee41a13c9862aa,confidence_weighted,True,True,"En savoir plus sur l’utilisation des données personnelles Les Meta Ray-Ban ont été un succès depuis leur lancement, les gens (comme moi) ayant été attirés par leur forme régulière équipée de micros, de caméras. En savoir plus sur l’utilisation des données personnelles Les Meta Ray-Ban ont été un succès depuis leur lancement, les gens (comme moi) ayant été attirés par leur forme régulière équipée de micros, de caméras. En savoir plus sur l’utilisation des données personnelles Les Meta Ray-Ban ont été un succès depuis leur lancement, les gens (comme moi) ayant été attirés par leur forme régulière équipée de micros, de caméras. En savoir plus sur l’utilisation des données personnelles Les Meta Ray-Ban ont été un succès depuis leur lancement, les gens (comme moi) ayant été attirés par leur forme régulière équipée de micros, de caméras. En savoir plus sur l’utilisation des données personnelles Les Meta Ray-Ban ont été un succès depuis leur lancement, les gens (comme moi) ayant été attirés par leur forme régulière équipée de micros, de caméras. Les Ray-Ban Meta ont une autonomie de huit heures à partir d'une seule charge et jusqu'à 48 heures avec l'étui de transport entièrement chargé. Les lunettes sont plus puissantes que les méta HTSN Limited Edition. Les Ray-Ban Meta ont une autonomie de huit heures à partir d'une seule charge et jusqu'à 48 heures avec l'étui de transport entièrement chargé. Les lunettes sont plus puissantes que les méta HTSN Limited Edition. Les Ray-Ban Meta ont une autonomie de huit heures à partir d'une seule charge et jusqu'à 48 heures avec l'étui de transport entièrement chargé. Les lunettes sont plus puissantes que les méta HTSN Limited Edition. Les Ray-Ban Meta ont une autonomie de huit heures à partir d'une seule charge et jusqu'à 48 heures avec l'étui de transport entièrement chargé. Les lunettes sont plus puissantes que les méta HTSN Limited Edition. Les Ray-Ban Meta ont une autonomie de huit heures à partir d'une seule charge et jusqu'à 48 heures avec l'étui de transport entièrement chargé. Les lunettes sont plus puissantes que les méta HTSN Limited Edition.",CRITICAL,0.7961574792861938,0.3556044801174045,5,,,,,,,,,,,,re_summarize,cw_critical_with_text,fr,unknown,,
78_confidence_weighted,3d32211474049e06,confidence_weighted,True,True,"C'est la première fois qu'une salle de sport est mise aux normes de l'olympisme, mais c'était aussi la dernière fois. C'est la première fois qu'une salle de sport est mise aux normes de l'olympisme, mais c'était aussi la dernière fois. C'est la première fois qu'une salle de sport est mise aux normes de l'olympisme, mais c'était aussi la dernière fois. C'est la première fois qu'une salle de sport est mise aux normes de l'olympisme, mais c'était aussi la dernière fois. C'est la première fois qu'une salle de sport est mise aux normes de l'olympisme, mais c'était aussi la dernière fois. Six sites ont été construits ou rénovés à l'occasion des Jeux olympiques de Paris 2024. Tous ces sites avaient une mission d'héritage pour remplir. Les épreuves de waterpolo, de plongeon et de natation artistique sont prévues pour 2027 ou 2028. Six sites ont été construits ou rénovés à l'occasion des Jeux olympiques de Paris 2024. Tous ces sites avaient une mission d'héritage pour remplir. Les épreuves de waterpolo, de plongeon et de natation artistique sont prévues pour 2027 ou 2028. Six sites ont été construits ou rénovés à l'occasion des Jeux olympiques de Paris 2024. Tous ces sites avaient une mission d'héritage pour remplir. Les épreuves de waterpolo, de plongeon et de natation artistique sont prévues pour 2027 ou 2028. Six sites ont été construits ou rénovés à l'occasion des Jeux olympiques de Paris 2024. Tous ces sites avaient une mission d'héritage pour remplir. Les épreuves de waterpolo, de plongeon et de natation artistique sont prévues pour 2027 ou 2028. Six sites ont été construits ou rénovés à l'occasion des Jeux olympiques de Paris 2024. Tous ces sites avaient une mission d'héritage pour remplir. Les épreuves de waterpolo, de plongeon et de natation artistique sont prévues pour 2027 ou 2028.",CRITICAL,0.6593196392059326,0.359418525458781,5,,,,,,,,,,,,re_summarize,cw_critical_with_text,fr,unknown,,
106_confidence_weighted,d244b64e457fe322,confidence_weighted,True,True,"La quête des origines humaines ressemble à la quête de l'humanité, mais il est possible d'en faire un peu plus que les autres. La quête des origines humaines ressemble à la quête de l'humanité, mais il est possible d'en faire un peu plus que les autres. La quête des origines humaines ressemble à la quête de l'humanité, mais il est possible d'en faire un peu plus que les autres. La quête des origines humaines ressemble à la quête de l'humanité, mais il est possible d'en faire un peu plus que les autres. La quête des origines humaines ressemble à la quête de l'humanité, mais il est possible d'en faire un peu plus que les autres. L'histoire de Touma, potentiellement notre plus ancien ancêtre connu, illustre parfaitement cette dynamique. La découverte bouleverse notre arbre généalogique. Une expédition improvisée dans le désert tchadien du Djurab met au jour un crâne fossilisé extraordinaire. L'histoire de Touma, potentiellement notre plus ancien ancêtre connu, illustre parfaitement cette dynamique. La découverte bouleverse notre arbre généalogique. Une expédition improvisée dans le désert tchadien du Djurab met au jour un crâne fossilisé extraordinaire. L'histoire de Touma, potentiellement notre plus ancien ancêtre connu, illustre parfaitement cette dynamique. La découverte bouleverse notre arbre généalogique. Une expédition improvisée dans le désert tchadien du Djurab met au jour un crâne fossilisé extraordinaire. L'histoire de Touma, potentiellement notre plus ancien ancêtre connu, illustre parfaitement cette dynamique. La découverte bouleverse notre arbre généalogique. Une expédition improvisée dans le désert tchadien du Djurab met au jour un crâne fossilisé extraordinaire. L'histoire de Touma, potentiellement notre plus ancien ancêtre connu, illustre parfaitement cette dynamique. La découverte bouleverse notre arbre généalogique. Une expédition improvisée dans le désert tchadien du Djurab met au jour un crâne fossilisé extraordinaire.",CRITICAL,0.793931245803833,0.3283215349877786,5,,,,,,,,,,,,re_summarize,cw_critical_with_text,fr,unknown,,
109_confidence_weighted,1799497d236cc8f8,confidence_weighted,True,True,"Il s’est adressé à la Nation du président Tiani à l’occasion du 2e anniversaire du Conseil national pour la sauvegarde de la patrie (CNSP), diffusé sur la RTN le . Il s’est adressé à la Nation du président Tiani à l’occasion du 2e anniversaire du Conseil national pour la sauvegarde de la patrie (CNSP), diffusé sur la RTN le . Il s’est adressé à la Nation du président Tiani à l’occasion du 2e anniversaire du Conseil national pour la sauvegarde de la patrie (CNSP), diffusé sur la RTN le . Il s’est adressé à la Nation du président Tiani à l’occasion du 2e anniversaire du Conseil national pour la sauvegarde de la patrie (CNSP), diffusé sur la RTN le . Il s’est adressé à la Nation du président Tiani à l’occasion du 2e anniversaire du Conseil national pour la sauvegarde de la patrie (CNSP), diffusé sur la RTN le . Le général abdourahamane tiani s'est adressé à ses concitoyens dans un message radiotélévisé. Il a accusé les forces néocoloniales d'entraver le développement de son pays souverain. Le général abdourahamane tiani s'est adressé à ses concitoyens dans un message radiotélévisé. Il a accusé les forces néocoloniales d'entraver le développement de son pays souverain. Le général abdourahamane tiani s'est adressé à ses concitoyens dans un message radiotélévisé. Il a accusé les forces néocoloniales d'entraver le développement de son pays souverain. Le général abdourahamane tiani s'est adressé à ses concitoyens dans un message radiotélévisé. Il a accusé les forces néocoloniales d'entraver le développement de son pays souverain. Le général abdourahamane tiani s'est adressé à ses concitoyens dans un message radiotélévisé. Il a accusé les forces néocoloniales d'entraver le développement de son pays souverain.",CRITICAL,0.8123365640640259,0.392596384668763,5,,,,,,,,,,,,re_summarize,cw_critical_with_text,fr,unknown,,
110_confidence_weighted,d4f31d71e0474ed9,confidence_weighted,True,True,"Donald Trump n’est pas encore sur place, mais il ne peut pas s’empêcher d’y aller pour le compte de l’entreprise familiale. Donald Trump n’est pas encore sur place, mais il ne peut pas s’empêcher d’y aller pour le compte de l’entreprise familiale. Donald Trump n’est pas encore sur place, mais il ne peut pas s’empêcher d’y aller pour le compte de l’entreprise familiale. Donald Trump n’est pas encore sur place, mais il ne peut pas s’empêcher d’y aller pour le compte de l’entreprise familiale. Donald Trump n’est pas encore sur place, mais il ne peut pas s’empêcher d’y aller pour le compte de l’entreprise familiale. Le président américain s'envole effectivement ce vendredi pour l'Écosse. Il passera un week-end prolongé mêlant un peu de diplomatie et beaucoup de golf, un sport dont il est féru... Et qui est également un terrain d’investissement pour son entreprise familiale dirigée par ses fils. Le président américain s'envole effectivement ce vendredi pour l'Écosse. Il passera un week-end prolongé mêlant un peu de diplomatie et beaucoup de golf, un sport dont il est féru... Et qui est également un terrain d’investissement pour son entreprise familiale dirigée par ses fils. Le président américain s'envole effectivement ce vendredi pour l'Écosse. Il passera un week-end prolongé mêlant un peu de diplomatie et beaucoup de golf, un sport dont il est féru... Et qui est également un terrain d’investissement pour son entreprise familiale dirigée par ses fils. Le président américain s'envole effectivement ce vendredi pour l'Écosse. Il passera un week-end prolongé mêlant un peu de diplomatie et beaucoup de golf, un sport dont il est féru... Et qui est également un terrain d’investissement pour son entreprise familiale dirigée par ses fils. Le président américain s'envole effectivement ce vendredi pour l'Écosse. Il passera un week-end prolongé mêlant un peu de diplomatie et beaucoup de golf, un sport dont il est féru... Et qui est également un terrain d’investissement pour son entreprise familiale dirigée par ses fils.",CRITICAL,0.6362269520759583,0.3080407447283318,5,,,,,,,,,,,,re_summarize,cw_critical_with_text,fr,unknown,,
111_confidence_weighted,b16c0e23e7e392f5,confidence_weighted,True,True,"Un soldat cambodgien sur un camion transportant un lance-roquettes a été tué dans une rue de la province de Pursat. Un soldat cambodgien sur un camion transportant un lance-roquettes a été tué dans une rue de la province de Pursat. Un soldat cambodgien sur un camion transportant un lance-roquettes a été tué dans une rue de la province de Pursat. Un soldat cambodgien sur un camion transportant un lance-roquettes a été tué dans une rue de la province de Pursat. Un soldat cambodgien sur un camion transportant un lance-roquettes a été tué dans une rue de la province de Pursat. Les combats frontaliers entre les deux pays ont fait au moins 33 morts de part et d'autre de la frontière. Le Cambodge demande un cessez-le-feu immédiat, affirme l'ambassadeur cambodgien aux Nations unies. Les combats frontaliers entre les deux pays ont fait au moins 33 morts de part et d'autre de la frontière. Le Cambodge demande un cessez-le-feu immédiat, affirme l'ambassadeur cambodgien aux Nations unies. Les combats frontaliers entre les deux pays ont fait au moins 33 morts de part et d'autre de la frontière. Le Cambodge demande un cessez-le-feu immédiat, affirme l'ambassadeur cambodgien aux Nations unies. Les combats frontaliers entre les deux pays ont fait au moins 33 morts de part et d'autre de la frontière. Le Cambodge demande un cessez-le-feu immédiat, affirme l'ambassadeur cambodgien aux Nations unies. Les combats frontaliers entre les deux pays ont fait au moins 33 morts de part et d'autre de la frontière. Le Cambodge demande un cessez-le-feu immédiat, affirme l'ambassadeur cambodgien aux Nations unies.",CRITICAL,0.87449711561203,0.3166177399875798,5,,,,,,,,,,,,re_summarize,cw_critical_with_text,fr,unknown,,
126_confidence_weighted,227ac58da54eafb8,confidence_weighted,True,False,"La Cour suprême russe a décidé de bannir le très imaginaire ""mouvement sataniste international"", ce qui sert la propagande de Vladimir Poutine qui cherche à s'ériger en champion des valeurs chrétiennes conservatrices. La Cour suprême russe a décidé de bannir le très imaginaire ""mouvement sataniste international"", ce qui sert la propagande de Vladimir Poutine qui cherche à s'ériger en champion des valeurs chrétiennes conservatrices. La Cour suprême russe a décidé de bannir le très imaginaire ""mouvement sataniste international"", ce qui sert la propagande de Vladimir Poutine qui cherche à s'ériger en champion des valeurs chrétiennes conservatrices. La Cour suprême russe a décidé de bannir le très imaginaire ""mouvement sataniste international"", ce qui sert la propagande de Vladimir Poutine qui cherche à s'ériger en champion des valeurs chrétiennes conservatrices. La Cour suprême russe a décidé de bannir le très imaginaire ""mouvement sataniste international"", ce qui sert la propagande de Vladimir Poutine qui cherche à s'ériger en champion des valeurs chrétiennes conservatrices. La Cour suprême russe a décidé mercredi 23 juillet de bannir le très imaginaire ""mouvement tsariste international"". Cette décision représente une ""victoire dans la lutte éternelle du bien contre le mal"" et permettra de poursuivre les adhérents à ce mouvement accusé de prêcher ""les principes généraux du Satanisme"". La Russie est peut-être adepte de la fameuse citation de Kevin Spacey dans ""Usual Suspect"". La Cour suprême russe a décidé mercredi 23 juillet de bannir le très imaginaire ""mouvement tsariste international"". Cette décision représente une ""victoire dans la lutte éternelle du bien contre le mal"" et permettra de poursuivre les adhérents à ce mouvement accusé de prêcher ""les principes généraux du Satanisme"". La Russie est peut-être adepte de la fameuse citation de Kevin Spacey dans ""Usual Suspect"". La Cour suprême russe a décidé mercredi 23 juillet de bannir le très imaginaire ""mouvement tsariste international"". Cette décision représente une ""victoire dans la lutte éternelle du bien contre le mal"" et permettra de poursuivre les adhérents à ce mouvement accusé de prêcher ""les principes généraux du Satanisme"". La Russie est peut-être adepte de la fameuse citation de Kevin Spacey dans ""Usual Suspect"". La Cour suprême russe a décidé mercredi 23 juillet de bannir le très imaginaire ""mouvement tsariste international"". Cette décision représente une ""victoire dans la lutte éternelle du bien contre le mal"" et permettra de poursuivre les adhérents à ce mouvement accusé de prêcher ""les principes généraux du Satanisme"". La Russie est peut-être adepte de la fameuse citation de Kevin Spacey dans ""Usual Suspect"". La Cour suprême russe a décidé mercredi 23 juillet de bannir le très imaginaire ""mouvement tsariste international"". Cette décision représente une ""victoire dans la lutte éternelle du bien contre le mal"" et permettra de poursuivre les adhérents à ce mouvement accusé de prêcher ""les principes généraux du Satanisme"". La Russie est peut-être adepte de la fameuse citation de Kevin Spacey dans ""Usual Suspect"".",CRITICAL,0.8747202157974243,0.3365334566213162,5,,,,,,,,,,,,edit,cw_critical_no_text,fr,unknown,,
150_confidence_weighted,e800abc9da273934,confidence_weighted,True,True,"Pedro Pascal est Reed Richards, alias Mr. Fantastique, dans le reboot des aventures des « 4 Fantastiques : Premiers Pas », en salle le . Pedro Pascal est Reed Richards, alias Mr. Fantastique, dans le reboot des aventures des « 4 Fantastiques : Premiers Pas », en salle le . Pedro Pascal est Reed Richards, alias Mr. Fantastique, dans le reboot des aventures des « 4 Fantastiques : Premiers Pas », en salle le . Pedro Pascal est Reed Richards, alias Mr. Fantastique, dans le reboot des aventures des « 4 Fantastiques : Premiers Pas », en salle le . Pedro Pascal est Reed Richards, alias Mr. Fantastique, dans le reboot des aventures des « 4 Fantastiques : Premiers Pas », en salle le . Les « 4 fantastiques » vivent en famille super-héroque dans un fantasme rétrofuturiste. La mécanique Marvel reprend ses droits... Avec « Premiers Pas », Matt Shakman, artisan télévisuel rompu à l'exercice du pastiche (« WandaVision », « Game of Thrones »). Les « 4 fantastiques » vivent en famille super-héroque dans un fantasme rétrofuturiste. La mécanique Marvel reprend ses droits... Avec « Premiers Pas », Matt Shakman, artisan télévisuel rompu à l'exercice du pastiche (« WandaVision », « Game of Thrones »). Les « 4 fantastiques » vivent en famille super-héroque dans un fantasme rétrofuturiste. La mécanique Marvel reprend ses droits... Avec « Premiers Pas », Matt Shakman, artisan télévisuel rompu à l'exercice du pastiche (« WandaVision », « Game of Thrones »). Les « 4 fantastiques » vivent en famille super-héroque dans un fantasme rétrofuturiste. La mécanique Marvel reprend ses droits... Avec « Premiers Pas », Matt Shakman, artisan télévisuel rompu à l'exercice du pastiche (« WandaVision », « Game of Thrones »). Les « 4 fantastiques » vivent en famille super-héroque dans un fantasme rétrofuturiste. La mécanique Marvel reprend ses droits... Avec « Premiers Pas », Matt Shakman, artisan télévisuel rompu à l'exercice du pastiche (« WandaVision », « Game of Thrones »).",CRITICAL,0.8343743085861206,0.4601107021283675,5,,,,,,,,,,,,re_summarize,cw_critical_with_text,fr,unknown,,
